Data;Fornecedor;NomeComercial;Categoria;LojaEntreposto;CodArtigo;DscArtigo;Ean;VPN;TipoArtigo;Marca;Coleccao;Quant;Valor;Column1
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3465 - WLS BELAS;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;4;21,96;WLS BELAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5484 - WLS DARQUE;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;4;19,8;WLS DARQUE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1522 - WLS FARO MDL;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;29,12;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1153 - WLS TAVIRA GRAN PLZA;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;29;326,57;WLS TAVIRA GRAN PLZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4250 - WLS CALDAS CBD;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;27,66;WLS CALDAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5086 - WLS ERICEIRA;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;5;27,45;WLS ERICEIRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0746 - WLS MARINHA GRANDE;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;7;67,9;WLS MARINHA GRANDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4969 - WLS CANCELA;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;1;10,99;WLS CANCELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3082 - WLS 5 OUTUBRO;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;11;59,84;WLS 5 OUTUBRO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5480 - WLS MOURA;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;2;33,58;WLS MOURA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0734 - WLS ALHOS VEDROS;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;4;86,52;WLS ALHOS VEDROS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0942 - WLS COLOMBO;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;39;616,2;WLS COLOMBO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3596 - WLS CARREGADO;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;11;188,43;WLS CARREGADO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5877 - WLS GUARDA CBD;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;5;45;WLS GUARDA CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1326 - WLS QUARTEIRA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;31;276,89;WLS QUARTEIRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1522 - WLS FARO MDL;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;2;31,6;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3393 - WLS ESPINHO;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;16;155,2;WLS ESPINHO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0760 - WLS ANTAS;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;6;63,07;WLS ANTAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L8464 - WLS BUARCOS;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;1;13,49;WLS BUARCOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0744 - WLS S J MADEIRA CNT;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;14;221,2;WLS S J MADEIRA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0083 - WLS MEM MARTINS;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;15;145,5;WLS MEM MARTINS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1153 - WLS TAVIRA GRAN PLZA;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;2;17,58;WLS TAVIRA GRAN PLZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1521 - WLS SINTRA MDL;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;4;19,8;WLS SINTRA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4250 - WLS CALDAS CBD;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;1;15,8;WLS CALDAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L7354 - WLS Fernão Ornelas;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;3;47,4;WLS Fernão Ornelas
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L7805 - WLS OIÃ;7925016;RECARGA PRECISION CLEAN 6UN ORAL-B;8006540886618;-1;Permanente;ORAL-B;;1;29,99;WLS OIÃ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L9084 - WLS BREJOS AZEITÃO;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;2;16,72;WLS BREJOS AZEITÃO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0830 - WLS ÁGUEDA;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;4;119,96;WLS ÁGUEDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5157 - WLS ALPIARÇA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;10;89,9;WLS ALPIARÇA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0882 - WLS VIANA DO CASTELO;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;2;21,98;WLS VIANA DO CASTELO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L3570 - WLS TIRES;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;3;25,08;WLS TIRES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0447 - WLS COVILHA SHOPPING;8190358;VICKS TOSSE NATURA 140ML;8700216421546;-1;Permanente;VICKS;;1;11,95;WLS COVILHA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0747 - WLS ALMEIRIM;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;3;64,89;WLS ALMEIRIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0752 - WLS FAFE;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;7;62,86;WLS FAFE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0886 - WLS ÉVORA;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;2;28,56;WLS ÉVORA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4801 - WLS ANADIA;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;8;71,84;WLS ANADIA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0758 - WLS GRÂNDOLA;3737786;CLEARBLUE TESTE OVULAÇÃO 10UN;8700216570947;-1;Permanente;CLEARBLUE;;1;35;WLS GRÂNDOLA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0883 - WLS TORRES NOVAS MDL;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;5;66,1;WLS TORRES NOVAS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0027 - WLS MACHICO;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;7;110,6;WLS MACHICO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L4992 - WLS ODIÁXERE;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;1;28,5;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9778 - WLS Malveira;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;1;4,95;WLS Malveira
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L8465 - WLS BARCELOS ROTUNDA;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;7;63;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1160 - WLS MONTELAVAR;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;3;42,84;WLS MONTELAVAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L8465 - WLS BARCELOS ROTUNDA;7397721;KUKIDENT PRO FIXAÇÃO DIA SABOR FRESC 70G;8700216596541;-1;Permanente;KUKIDENT;;1;14,56;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0793 - WLS PONTE LIMA;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;4;86,52;WLS PONTE LIMA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L5485 - WLS T VEDRAS CBD;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;4;63,2;WLS T VEDRAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0754 - WLS VALBOM;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;1;10,19;WLS VALBOM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0765 - WLS MATOSINHOS;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;15;82,35;WLS MATOSINHOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5407 - WLS TRINDADE;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;5;85,65;WLS TRINDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1329 - WLS SINES;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;1;38,5;WLS SINES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1031 - WLS STO ANT CAVALEIR;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;4;58,24;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L2158 - WLS PORTELA SHOPPING;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;4;77,3;WLS PORTELA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0781 - WLS PORTIMÃO SHOP;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;7;199,5;WLS PORTIMÃO SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0755 - WLS LEIRIA SHOPPING;8412367;ZZZQUIL AÇÃO PROLONGADA 28COMP;7528042;-1;Permanente;ZZZQUIL;;1;21,88;WLS LEIRIA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0318 - CBD VIZ PRELADA;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;5;44,9;CBD VIZ PRELADA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1838 - WLS MONUMENTAL;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;1;13,49;WLS MONUMENTAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3632 - WLS AVANCA;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;29,12;WLS AVANCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4993 - WLS VILA CONDE CBD;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;6;100,74;WLS VILA CONDE CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7297 - WLS MONTEMOR;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;1;17,13;WLS MONTEMOR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5480 - WLS MOURA;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;2;59,98;WLS MOURA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5492 - WLS ALMADA RUA;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;9;81;WLS ALMADA RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0883 - WLS TORRES NOVAS MDL;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;1;8;WLS TORRES NOVAS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1172 - WLS TORRES NOVAS CNT;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;1;13,49;WLS TORRES NOVAS CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L2296 - WLS CAMACHA;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;1;14,28;WLS CAMACHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1254 - WLS FERRARA PLAZA;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;13;126,1;WLS FERRARA PLAZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L9770 - WLS SAO B ALPORTEL;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;3;47,4;WLS SAO B ALPORTEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0894 - WLS CHARNECA CAPARIC;8608737;VICKS PROTEÇÃO 20ML;8006530130622;-1;Permanente;VICKS;;1;9,5;WLS CHARNECA CAPARIC
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0477 - WLS MARCO CANAVESES;8608737;VICKS PROTEÇÃO 20ML;8006530130622;-1;Permanente;VICKS;;1;9,5;WLS MARCO CANAVESES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0448 - WLS VISEU;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;6;171;WLS VISEU
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0772 - WLS ESPOSENDE;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS ESPOSENDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3004 - WLS PORTO DE MÓS;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;12;107,76;WLS PORTO DE MÓS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1141 - WLS GAIA JARDIM;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;2;26,98;WLS GAIA JARDIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0482 - WLS VILA CONDE MDL;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;15;145,5;WLS VILA CONDE MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1031 - WLS STO ANT CAVALEIR;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;4;63,2;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1838 - WLS MONUMENTAL;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;4;32;WLS MONUMENTAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4813 - WLS AQUA PORTIMÃO;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;6;58,2;WLS AQUA PORTIMÃO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L1152 - WLS MIRA MAIA;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;1;8,36;WLS MIRA MAIA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L4808 - WLS GANDARA OLIVAIS;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;1;28,5;WLS GANDARA OLIVAIS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1172 - WLS TORRES NOVAS CNT;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;1;8;WLS TORRES NOVAS CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0763 - WLS OVAR CNT;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;6;71,94;WLS OVAR CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0200 - WLS SANTARÉM;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;3;58,71;WLS SANTARÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4992 - WLS ODIÁXERE;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;50;565;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L6840 - WELLS ONLINE;8298672;ESCOVA ELÉTRIC LABORATORY IO6 PT ORAL-B;8006530050746;-1;Permanente;ORAL-B;;6;1074,94;WELLS ONLINE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L9784 - WLS SOBRAL MT AGRACO;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;2;23,98;WLS SOBRAL MT AGRACO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0763 - WLS OVAR CNT;4995991;ELÁS CREME 100GR;5157250;-1;Permanente;ELAS;;1;15,99;WLS OVAR CNT
