Store Banner;Store Channel;Store Name;Month (Real);Product Group 2;Brand;Cust Item Number;Source Item GTIN;Product Name;POS Unit Sales;Pos Value Sales
WELLS;PHARMA;WLS SALDANHA RESIDEN;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS FORUM BARREIRO;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS ARRABIDA SHOPP;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS FAMALICÃO RET;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS LOURES SHOP II;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS BENFICA CC;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS AV IGREJA;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS MONUMENTAL;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS PORTO ALTO II;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS FAMALICAO RUA;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS Aveiro Rua;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS COLOMBO;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS MATOSINHOS;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS GAIA CNT;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS MARCO CANAVESES;2026M04;Oral Care;Kukident;8432067;08006530008488;KUKIDENT DUPLO 2X40GR ULT SIN SABOR ES;0;0
WELLS;PHARMA;WLS OIA;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS SEIXAL RP;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS FRANCELOS;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WELLS AV ROMA;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS GAIA SHOPPING;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS ELIAS GARCIA;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS ARRABIDA SHOPP;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS LOURES SHOP II;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS OPT BRAGA PARQUE;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS MORAIS SOARES;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS BENFICA CC;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS AV IGREJA;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS MONUMENTAL;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS PORTO ALTO II;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS OPT BOLHÃO;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS OPT BARCELOS;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS FAMALICAO RUA;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS VILA DO CONDE;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS MARCO CANAVESES;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS OPT ANT AUG AGUI;2026M04;Health Care;ZzzQuil;7754298;08001841979274;ZZZQUIL MEL GUMMY 60X 1CTS SRP PT;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS VIVACI CALDAS;2026M04;Oral Care;Oral-B;4949749;08001841812007;ORAL B  PROEXP SENS 75ML IB GR;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS AQUA PORTIMAO;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS CHIADO;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS Aveiro Rua;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS BRAGA AV LIBER;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS VIVACI CALDAS;2026M04;Oral Care;Oral-B;4949748;08001841811963;ORAL B PRO EXPERT PP 75ML IB GR;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;4949746;08001841811925;ORAL-B PRO-EXPERT BRANCO SAUDÁVEL 75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;4949746;08001841811925;ORAL-B PRO-EXPERT BRANCO SAUDÁVEL 75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;4949746;08001841811925;ORAL-B PRO-EXPERT BRANCO SAUDÁVEL 75ML;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;4949746;08001841811925;ORAL-B PRO-EXPERT BRANCO SAUDÁVEL 75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;4949746;08001841811925;ORAL-B PRO-EXPERT BRANCO SAUDÁVEL 75ML;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;5609762;08001841811888;ORAL-B PRO-EXPERT FRESCURA SAUDAVEL 75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;5609762;08001841811888;ORAL-B PRO-EXPERT FRESCURA SAUDAVEL 75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;5609762;08001841811888;ORAL-B PRO-EXPERT FRESCURA SAUDAVEL 75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;5609762;08001841811888;ORAL-B PRO-EXPERT FRESCURA SAUDAVEL 75ML;0;0
WELLS;PHARMA;WLS Aveiro Rua;2026M04;Oral Care;Oral-B;5609762;08001841811888;ORAL-B PRO-EXPERT FRESCURA SAUDAVEL 75ML;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS Aveiro Rua;2026M04;Oral Care;Oral-B;5386943;08001841811840;ORAL-B PRO-EXPERT LIMPEZA PROFUNDA 75ML;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS Aveiro Rua;2026M04;Oral Care;Oral-B;5781175;08001841811765;ORAL-B PRO-EXPERT PROTEÇÃO PROFISSIONAL 2X75ML;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS BRAGA AV LIBER;2026M04;Oral Care;Oral-B;7642757;08001841811727;ORAL B PRO EXPERT SENSIBILIDADE E BRANQUEAMENTO 2X75ML;0;0
WELLS;PHARMA;WLS DEFENS CHAVES;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS ALFRAGIDE;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS SALV. MAGOS;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS BAIXA BANHEIRA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS BAGUIM DO MONTE;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS QUINTA MARQUES;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS MOURA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS PONTE DA BARCA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS ALGES;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS CANCELA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS MH VRS ANTONIO;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS VIEIRA LEIRIA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS ALBERGARIA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS FARO MONTENEGRO;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS LAVRA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;1;13,49
WELLS;PHARMA;WLS VAGOS;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS PORTO DE MÓS;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS CAMPO GRANDE;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS RIBEIRA BRAVA;2026M04;Oral Care;Kukident;7528978;08001841795638;KUKIDENT EXPERT 40G IB;0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Oral Care;Oral-B;7009071;08001841548371;OB PRO-EXP PROF PROTECTION 2X100ML IB;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;7224751;08001841490038;OB SENSIBILIDADE E GENIGIVAS CALM BRANQUEADORA 75ML;0;0
WELLS;PHARMA;WLS AQUA PORTIMAO;2026M04;Oral Care;Oral-B;7224751;08001841490038;OB SENSIBILIDADE E GENIGIVAS CALM BRANQUEADORA 75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;7224751;08001841490038;OB SENSIBILIDADE E GENIGIVAS CALM BRANQUEADORA 75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;7224751;08001841490038;OB SENSIBILIDADE E GENIGIVAS CALM BRANQUEADORA 75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;7224751;08001841490038;OB SENSIBILIDADE E GENIGIVAS CALM BRANQUEADORA 75ML;0;0
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS AV ROMA II;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS CHIADO;2026M04;Oral Care;Oral-B;7224747;08001841489995;OB SENSIBILIDADE E GENGIVAS CALM ORIGINAL 75ML;0;0
WELLS;PHARMA;WLS OIA;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WELLS Parchal;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS SEIXAL RP;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS FRANCELOS;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS GAIA SHOPPING;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS ARRABIDA SHOPP;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS FAMALICÃO RET;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS LOURES SHOP II;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS BENFICA CC;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS AV IGREJA;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS MONUMENTAL;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS STRADA OUTLET;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS PORTO ALTO II;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS FAMALICAO RUA;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS MARCO CANAVESES;2026M04;Oral Care;Kukident;7397723;08001841421964;KUKIDENT PRO LONG LASTFRESHNESS 54CT IB {IT} [81710012] (8001841421964);0;0
WELLS;PHARMA;WLS OIA;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WELLS Parchal;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS SEIXAL RP;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS FRANCELOS;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS GAIA SHOPPING;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS ARRABIDA SHOPP;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS FAMALICÃO RET;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS LOURES SHOP II;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS BENFICA CC;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS AV IGREJA;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
WELLS;PHARMA;WLS MONUMENTAL;2026M04;Oral Care;Kukident;7397722;08001841421926;KUKIDENT PRO LONG LAST FRESHNESS 28CT IB {IT} [81710003] (8001841421926);0;0
